,i,AC_start,trig_start,FI_start,SI_start,sv,state,sustainability,amplitude_mean,amplitude_std_dev,period,period_std_dev
10836,10836.0,0.0999999999999999,0.00125,0.04,1.6,0.000125,1,1,0.02521460732832087,4.347952885306315e-06,11400.0,0.0
10837,10837.0,0.0999999999999999,0.00125,0.04,1.6,0.00015,1,1,0.02977771714343871,2.4380334643160954e-05,12676.666666666666,4.714045207910316
10838,10838.0,0.0999999999999999,0.00125,0.04,1.6,0.000175,1,1,0.033506234704251125,2.5964764316694703e-05,14676.0,4.898979485566356
10839,10839.0,0.0999999999999999,0.00125,0.04,1.6,0.0001999999999999,1,1,0.036241643944428234,3.47274657949996e-05,18830.0,0.0
10840,10840.0,0.0999999999999999,0.00125,0.04,1.8,0.0001,1,1,0.01840355871662685,1.1411613011906852e-05,10445.0,5.0
10841,10841.0,0.0999999999999999,0.00125,0.04,1.8,0.000125,1,1,0.023645146199780444,1.4480149794824367e-05,11384.285714285714,4.948716593053935
10842,10842.0,0.0999999999999999,0.00125,0.04,1.8,0.00015,1,1,0.028120199823451732,1.9060781788224043e-05,12663.333333333334,4.714045207910316
10843,10843.0,0.0999999999999999,0.00125,0.04,1.8,0.000175,1,1,0.03176041864145498,2.524341764116228e-05,14674.0,4.898979485566356
10844,10844.0,0.0999999999999999,0.00125,0.04,1.8,0.0001999999999999,1,1,0.034426984572618176,2.860822777933652e-05,18877.5,4.330127018922194
10845,10845.0,0.0999999999999999,0.00125,0.04,2.0,0.0001,1,1,0.01706968066574816,1.8306559798865646e-05,10411.25,3.307189138830738
10846,10846.0,0.0999999999999999,0.00125,0.04,2.0,0.000125,1,1,0.02218007187211438,1.3741777648675815e-05,11370.0,0.0
10847,10847.0,0.0999999999999999,0.00125,0.04,2.0,0.00015,1,1,0.026546870495273597,1.9804759325347806e-05,12660.0,0.0
10848,10848.0,0.0999999999999999,0.00125,0.04,2.0,0.000175,1,1,0.030088482855546342,2.007292143269708e-05,14682.0,4.0
10849,10849.0,0.0999999999999999,0.00125,0.04,2.0,0.0001999999999999,1,1,0.03271711685808185,2.7380756776165926e-05,18937.5,4.330127018922194
10850,10850.0,0.0999999999999999,0.00125,0.045,0.2,0.0001,0,0,0,0,0,0
10851,10851.0,0.0999999999999999,0.00125,0.045,0.2,0.000125,0,0,0,0,0,0
10852,10852.0,0.0999999999999999,0.00125,0.045,0.2,0.00015,0,0,0,0,0,0
10853,10853.0,0.0999999999999999,0.00125,0.045,0.2,0.000175,0,0,0,0,0,0
10854,10854.0,0.0999999999999999,0.00125,0.045,0.2,0.0001999999999999,0,0,0,0,0,0
10855,10855.0,0.0999999999999999,0.00125,0.045,0.4,0.0001,0,0,0,0,0,0
10856,10856.0,0.0999999999999999,0.00125,0.045,0.4,0.000125,0,0,0,0,0,0
10857,10857.0,0.0999999999999999,0.00125,0.045,0.4,0.00015,0,0,0,0,0,0
10858,10858.0,0.0999999999999999,0.00125,0.045,0.4,0.000175,0,0,0,0,0,0
10859,10859.0,0.0999999999999999,0.00125,0.045,0.4,0.0001999999999999,0,0,0,0,0,0
10860,10860.0,0.0999999999999999,0.00125,0.045,0.6000000000000001,0.0001,1,1,0.030493773599331253,7.574748464846336e-06,14258.333333333334,3.726779962499649
10861,10861.0,0.0999999999999999,0.00125,0.045,0.6000000000000001,0.000125,0,0,0,0,0,0
10862,10862.0,0.0999999999999999,0.00125,0.045,0.6000000000000001,0.00015,0,0,0,0,0,0
10863,10863.0,0.0999999999999999,0.00125,0.045,0.6000000000000001,0.000175,0,0,0,0,0,0
10864,10864.0,0.0999999999999999,0.00125,0.045,0.6000000000000001,0.0001999999999999,0,0,0,0,0,0
10865,10865.0,0.0999999999999999,0.00125,0.045,0.8,0.0001,1,1,0.028408635349072574,9.57427743606293e-06,13781.666666666666,3.726779962499649
10866,10866.0,0.0999999999999999,0.00125,0.045,0.8,0.000125,1,1,0.0340893437647437,9.312880218642708e-06,15760.0,0.0
10867,10867.0,0.0999999999999999,0.00125,0.045,0.8,0.00015,1,1,0.03848912062458949,1.2863383975513911e-05,19305.0,5.0
10868,10868.0,0.0999999999999999,0.00125,0.045,0.8,0.000175,1,1,0.041244140643581687,2.301319597782306e-05,33100.0,0.0
10869,10869.0,0.0999999999999999,0.00125,0.045,0.8,0.0001999999999999,0,0,0,0,0,0
10870,10870.0,0.0999999999999999,0.00125,0.045,1.0,0.0001,1,1,0.02641882271028431,9.260404051792619e-06,13631.666666666666,3.726779962499649
10871,10871.0,0.0999999999999999,0.00125,0.045,1.0,0.000125,1,1,0.0319479509462851,1.4720474773443871e-05,15578.0,4.0
10872,10872.0,0.0999999999999999,0.00125,0.045,1.0,0.00015,1,1,0.036237884208451046,2.3076662139488957e-05,19115.0,5.0
10873,10873.0,0.0999999999999999,0.00125,0.045,1.0,0.000175,1,1,0.03892205702323817,4.369955332803044e-06,33370.0,0.0
10874,10874.0,0.0999999999999999,0.00125,0.045,1.0,0.0001999999999999,0,0,0,0,0,0
10875,10875.0,0.0999999999999999,0.00125,0.045,1.2,0.0001,1,1,0.02459066053561989,7.525708941153531e-06,13566.666666666666,4.714045207910316
10876,10876.0,0.0999999999999999,0.00125,0.045,1.2,0.000125,1,1,0.02997471809896805,1.6903188296865402e-05,15504.0,4.898979485566356
10877,10877.0,0.0999999999999999,0.00125,0.045,1.2,0.00015,1,1,0.03418201493155946,6.517868877748312e-06,19050.0,0.0
10878,10878.0,0.0999999999999999,0.00125,0.045,1.2,0.000175,1,1,0.03677170755312137,1.7892091265861443e-07,33850.0,0.0
10879,10879.0,0.0999999999999999,0.00125,0.045,1.2,0.0001999999999999,0,0,0,0,0,0
10880,10880.0,0.0999999999999999,0.00125,0.045,1.4,0.0001,1,1,0.02289246615770768,1.1441288138799481e-05,13535.0,5.0
10881,10881.0,0.0999999999999999,0.00125,0.045,1.4,0.000125,1,1,0.028145675482023087,1.321673390416639e-05,15472.0,4.0
10882,10882.0,0.0999999999999999,0.00125,0.045,1.4,0.00015,1,1,0.032236055039636155,1.853902538536309e-05,19035.0,5.0
10883,10883.0,0.0999999999999999,0.00125,0.045,1.4,0.000175,1,1,0.034711180865829805,2.8691789050332844e-05,34460.0,0.0
10884,10884.0,0.0999999999999999,0.00125,0.045,1.4,0.0001999999999999,0,0,0,0,0,0
10885,10885.0,0.0999999999999999,0.00125,0.045,1.6,0.0001,1,1,0.02131378317026673,9.492478558693356e-06,13515.0,5.0
10886,10886.0,0.0999999999999999,0.00125,0.045,1.6,0.000125,1,1,0.026422032955957787,5.6659627247297345e-06,15460.0,0.0
10887,10887.0,0.0999999999999999,0.00125,0.045,1.6,0.00015,1,1,0.03044089878338413,1.2758200779098353e-05,19050.0,0.0
10888,10888.0,0.0999999999999999,0.00125,0.045,1.6,0.000175,1,1,0.0328261895447619,7.638088035659407e-06,35190.0,0.0
10889,10889.0,0.0999999999999999,0.00125,0.045,1.6,0.0001999999999999,0,0,0,0,0,0
10890,10890.0,0.0999999999999999,0.00125,0.045,1.8,0.0001,1,1,0.019840838771190927,9.680651678833718e-06,13496.666666666666,4.714045207910316
10891,10891.0,0.0999999999999999,0.00125,0.045,1.8,0.000125,1,1,0.024834762206009334,1.1546569237577555e-05,15458.0,4.0
10892,10892.0,0.0999999999999999,0.00125,0.045,1.8,0.00015,1,1,0.028732642979208977,1.8603845527520667e-05,19075.0,5.0
10893,10893.0,0.0999999999999999,0.00125,0.045,1.8,0.000175,1,1,0.031071159383394643,3.768039880626059e-06,36040.0,0.0
10894,10894.0,0.0999999999999999,0.00125,0.045,1.8,0.0001999999999999,0,0,0,0,0,0
10895,10895.0,0.0999999999999999,0.00125,0.045,2.0,0.0001,1,1,0.018457598458527964,1.3893903803918978e-05,13473.333333333334,4.714045207910316
10896,10896.0,0.0999999999999999,0.00125,0.045,2.0,0.000125,1,1,0.023330017616738804,4.159986128479986e-06,15454.0,4.898979485566356
10897,10897.0,0.0999999999999999,0.00125,0.045,2.0,0.00015,1,1,0.027130567675835094,2.3388289851458397e-05,19107.5,4.330127018922194
10898,10898.0,0.0999999999999999,0.00125,0.045,2.0,0.000175,1,1,0.0293514121719182,2.6762740953437114e-05,37040.0,0.0
10899,10899.0,0.0999999999999999,0.00125,0.045,2.0,0.0001999999999999,0,0,0,0,0,0
10900,10900.0,0.0999999999999999,0.00125,0.0499999999999999,0.2,0.0001,0,0,0,0,0,0
10901,10901.0,0.0999999999999999,0.00125,0.0499999999999999,0.2,0.000125,0,0,0,0,0,0
10902,10902.0,0.0999999999999999,0.00125,0.0499999999999999,0.2,0.00015,0,0,0,0,0,0
10903,10903.0,0.0999999999999999,0.00125,0.0499999999999999,0.2,0.000175,0,0,0,0,0,0
10904,10904.0,0.0999999999999999,0.00125,0.0499999999999999,0.2,0.0001999999999999,0,0,0,0,0,0
10905,10905.0,0.0999999999999999,0.00125,0.0499999999999999,0.4,0.0001,0,0,0,0,0,0
10906,10906.0,0.0999999999999999,0.00125,0.0499999999999999,0.4,0.000125,0,0,0,0,0,0
10907,10907.0,0.0999999999999999,0.00125,0.0499999999999999,0.4,0.00015,0,0,0,0,0,0
10908,10908.0,0.0999999999999999,0.00125,0.0499999999999999,0.4,0.000175,0,0,0,0,0,0
10909,10909.0,0.0999999999999999,0.00125,0.0499999999999999,0.4,0.0001999999999999,0,0,0,0,0,0
10910,10910.0,0.0999999999999999,0.00125,0.0499999999999999,0.6000000000000001,0.0001,1,1,0.03165389691491509,8.886248378510399e-06,18642.5,4.330127018922194
10911,10911.0,0.0999999999999999,0.00125,0.0499999999999999,0.6000000000000001,0.000125,1,1,0.03679826493944299,3.823272298643507e-06,24110.0,0.0
10912,10912.0,0.0999999999999999,0.00125,0.0499999999999999,0.6000000000000001,0.00015,0,0,0,0,0,0
10913,10913.0,0.0999999999999999,0.00125,0.0499999999999999,0.6000000000000001,0.000175,0,0,0,0,0,0
10914,10914.0,0.0999999999999999,0.00125,0.0499999999999999,0.6000000000000001,0.0001999999999999,0,0,0,0,0,0
10915,10915.0,0.0999999999999999,0.00125,0.0499999999999999,0.8,0.0001,1,1,0.029395460096046926,9.992028778530776e-06,18292.5,4.330127018922194
10916,10916.0,0.0999999999999999,0.00125,0.0499999999999999,0.8,0.000125,1,1,0.034393214876660826,1.252961051503529e-05,23716.666666666668,4.714045207910317
10917,10917.0,0.0999999999999999,0.00125,0.0499999999999999,0.8,0.00015,0,0,0,0,0,0
10918,10918.0,0.0999999999999999,0.00125,0.0499999999999999,0.8,0.000175,0,0,0,0,0,0
10919,10919.0,0.0999999999999999,0.00125,0.0499999999999999,0.8,0.0001999999999999,0,0,0,0,0,0
10920,10920.0,0.0999999999999999,0.00125,0.0499999999999999,1.0,0.0001,1,1,0.027348071170110184,9.683999206730017e-06,18167.5,4.330127018922194
10921,10921.0,0.0999999999999999,0.00125,0.0499999999999999,1.0,0.000125,1,1,0.03221981453885721,1.702025406979643e-05,23610.0,0.0
10922,10922.0,0.0999999999999999,0.00125,0.0499999999999999,1.0,0.00015,0,0,0,0,0,0
10923,10923.0,0.0999999999999999,0.00125,0.0499999999999999,1.0,0.000175,0,0,0,0,0,0
10924,10924.0,0.0999999999999999,0.00125,0.0499999999999999,1.0,0.0001999999999999,0,0,0,0,0,0
10925,10925.0,0.0999999999999999,0.00125,0.0499999999999999,1.2,0.0001,1,1,0.02546346228105867,1.3170748734853312e-05,18122.5,4.330127018922194
10926,10926.0,0.0999999999999999,0.00125,0.0499999999999999,1.2,0.000125,1,1,0.030228254314357147,3.804474208020934e-06,23600.0,0.0
10927,10927.0,0.0999999999999999,0.00125,0.0499999999999999,1.2,0.00015,0,0,0,0,0,0
10928,10928.0,0.0999999999999999,0.00125,0.0499999999999999,1.2,0.000175,0,0,0,0,0,0
10929,10929.0,0.0999999999999999,0.00125,0.0499999999999999,1.2,0.0001999999999999,0,0,0,0,0,0
10930,10930.0,0.0999999999999999,0.00125,0.0499999999999999,1.4,0.0001,1,1,0.02372855798922766,1.3527411031178863e-05,18107.5,4.330127018922194
10931,10931.0,0.0999999999999999,0.00125,0.0499999999999999,1.4,0.000125,1,1,0.028373493207085994,7.65177498628296e-07,23630.0,0.0
10932,10932.0,0.0999999999999999,0.00125,0.0499999999999999,1.4,0.00015,0,0,0,0,0,0
10933,10933.0,0.0999999999999999,0.00125,0.0499999999999999,1.4,0.000175,0,0,0,0,0,0
10934,10934.0,0.0999999999999999,0.00125,0.0499999999999999,1.4,0.0001999999999999,0,0,0,0,0,0
10935,10935.0,0.0999999999999999,0.00125,0.0499999999999999,1.6,0.0001,1,1,0.022112466322107702,1.0442600466852885e-05,18102.5,4.330127018922194
10936,10936.0,0.0999999999999999,0.00125,0.0499999999999999,1.6,0.000125,1,1,0.026604925749467677,2.552722236839425e-06,23680.0,0.0
10937,10937.0,0.0999999999999999,0.00125,0.0499999999999999,1.6,0.00015,0,0,0,0,0,0
10938,10938.0,0.0999999999999999,0.00125,0.0499999999999999,1.6,0.000175,0,0,0,0,0,0
10939,10939.0,0.0999999999999999,0.00125,0.0499999999999999,1.6,0.0001999999999999,0,0,0,0,0,0
10940,10940.0,0.0999999999999999,0.00125,0.0499999999999999,1.8,0.0001,1,1,0.02061387057302928,1.4037719576479373e-06,18100.0,0.0
10941,10941.0,0.0999999999999999,0.00125,0.0499999999999999,1.8,0.000125,1,1,0.02499690112596124,6.957125522682349e-06,23740.0,0.0
10942,10942.0,0.0999999999999999,0.00125,0.0499999999999999,1.8,0.00015,0,0,0,0,0,0
10943,10943.0,0.0999999999999999,0.00125,0.0499999999999999,1.8,0.000175,0,0,0,0,0,0
10944,10944.0,0.0999999999999999,0.00125,0.0499999999999999,1.8,0.0001999999999999,0,0,0,0,0,0
10945,10945.0,0.0999999999999999,0.00125,0.0499999999999999,2.0,0.0001,1,1,0.019201050692728254,9.6209372007882e-06,18092.5,4.330127018922194
10946,10946.0,0.0999999999999999,0.00125,0.0499999999999999,2.0,0.000125,1,1,0.023471563965017574,1.0415748360654498e-05,23800.0,0.0
10947,10947.0,0.0999999999999999,0.00125,0.0499999999999999,2.0,0.00015,0,0,0,0,0,0
10948,10948.0,0.0999999999999999,0.00125,0.0499999999999999,2.0,0.000175,0,0,0,0,0,0
10949,10949.0,0.0999999999999999,0.00125,0.0499999999999999,2.0,0.0001999999999999,0,0,0,0,0,0
10950,10950.0,0.0999999999999999,0.00125,0.0549999999999999,0.2,0.0001,0,0,0,0,0,0
10951,10951.0,0.0999999999999999,0.00125,0.0549999999999999,0.2,0.000125,0,0,0,0,0,0
10952,10952.0,0.0999999999999999,0.00125,0.0549999999999999,0.2,0.00015,0,0,0,0,0,0
10953,10953.0,0.0999999999999999,0.00125,0.0549999999999999,0.2,0.000175,0,0,0,0,0,0
10954,10954.0,0.0999999999999999,0.00125,0.0549999999999999,0.2,0.0001999999999999,0,0,0,0,0,0
10955,10955.0,0.0999999999999999,0.00125,0.0549999999999999,0.4,0.0001,0,0,0,0,0,0
10956,10956.0,0.0999999999999999,0.00125,0.0549999999999999,0.4,0.000125,0,0,0,0,0,0
10957,10957.0,0.0999999999999999,0.00125,0.0549999999999999,0.4,0.00015,0,0,0,0,0,0
10958,10958.0,0.0999999999999999,0.00125,0.0549999999999999,0.4,0.000175,0,0,0,0,0,0
10959,10959.0,0.0999999999999999,0.00125,0.0549999999999999,0.4,0.0001999999999999,0,0,0,0,0,0
10960,10960.0,0.0999999999999999,0.00125,0.0549999999999999,0.6000000000000001,0.0001,1,1,0.03179500814678625,1.7590170830791512e-06,27360.0,0.0
10961,10961.0,0.0999999999999999,0.00125,0.0549999999999999,0.6000000000000001,0.000125,0,0,0,0,0,0
10962,10962.0,0.0999999999999999,0.00125,0.0549999999999999,0.6000000000000001,0.00015,0,0,0,0,0,0
10963,10963.0,0.0999999999999999,0.00125,0.0549999999999999,0.6000000000000001,0.000175,0,0,0,0,0,0
10964,10964.0,0.0999999999999999,0.00125,0.0549999999999999,0.6000000000000001,0.0001999999999999,0,0,0,0,0,0
10965,10965.0,0.0999999999999999,0.00125,0.0549999999999999,0.8,0.0001,1,1,0.029474567932938196,1.4982264494120633e-06,27135.0,5.0
10966,10966.0,0.0999999999999999,0.00125,0.0549999999999999,0.8,0.000125,0,0,0,0,0,0
10967,10967.0,0.0999999999999999,0.00125,0.0549999999999999,0.8,0.00015,0,0,0,0,0,0
10968,10968.0,0.0999999999999999,0.00125,0.0549999999999999,0.8,0.000175,0,0,0,0,0,0
10969,10969.0,0.0999999999999999,0.00125,0.0549999999999999,0.8,0.0001999999999999,0,0,0,0,0,0
10970,10970.0,0.0999999999999999,0.00125,0.0549999999999999,1.0,0.0001,1,1,0.027416073748264155,1.3173480523030814e-05,27085.0,5.0
10971,10971.0,0.0999999999999999,0.00125,0.0549999999999999,1.0,0.000125,0,0,0,0,0,0
10972,10972.0,0.0999999999999999,0.00125,0.0549999999999999,1.0,0.00015,0,0,0,0,0,0
10973,10973.0,0.0999999999999999,0.00125,0.0549999999999999,1.0,0.000175,0,0,0,0,0,0
10974,10974.0,0.0999999999999999,0.00125,0.0549999999999999,1.0,0.0001999999999999,0,0,0,0,0,0
10975,10975.0,0.0999999999999999,0.00125,0.0549999999999999,1.2,0.0001,1,1,0.025517133797748406,1.0612890415641927e-05,27110.0,0.0
10976,10976.0,0.0999999999999999,0.00125,0.0549999999999999,1.2,0.000125,0,0,0,0,0,0
10977,10977.0,0.0999999999999999,0.00125,0.0549999999999999,1.2,0.00015,0,0,0,0,0,0
10978,10978.0,0.0999999999999999,0.00125,0.0549999999999999,1.2,0.000175,0,0,0,0,0,0
10979,10979.0,0.0999999999999999,0.00125,0.0549999999999999,1.2,0.0001999999999999,0,0,0,0,0,0
10980,10980.0,0.0999999999999999,0.00125,0.0549999999999999,1.4,0.0001,1,1,0.023763402323091463,1.3350640038939727e-06,27170.0,0.0
10981,10981.0,0.0999999999999999,0.00125,0.0549999999999999,1.4,0.000125,0,0,0,0,0,0
10982,10982.0,0.0999999999999999,0.00125,0.0549999999999999,1.4,0.00015,0,0,0,0,0,0
10983,10983.0,0.0999999999999999,0.00125,0.0549999999999999,1.4,0.000175,0,0,0,0,0,0
10984,10984.0,0.0999999999999999,0.00125,0.0549999999999999,1.4,0.0001999999999999,0,0,0,0,0,0
10985,10985.0,0.0999999999999999,0.00125,0.0549999999999999,1.6,0.0001,1,1,0.02211278759037566,7.21031292293838e-06,27235.0,5.0
10986,10986.0,0.0999999999999999,0.00125,0.0549999999999999,1.6,0.000125,0,0,0,0,0,0
10987,10987.0,0.0999999999999999,0.00125,0.0549999999999999,1.6,0.00015,0,0,0,0,0,0
10988,10988.0,0.0999999999999999,0.00125,0.0549999999999999,1.6,0.000175,0,0,0,0,0,0
10989,10989.0,0.0999999999999999,0.00125,0.0549999999999999,1.6,0.0001999999999999,0,0,0,0,0,0
10990,10990.0,0.0999999999999999,0.00125,0.0549999999999999,1.8,0.0001,1,1,0.020613111316063814,2.816647399796372e-06,27310.0,0.0
10991,10991.0,0.0999999999999999,0.00125,0.0549999999999999,1.8,0.000125,0,0,0,0,0,0
10992,10992.0,0.0999999999999999,0.00125,0.0549999999999999,1.8,0.00015,0,0,0,0,0,0
10993,10993.0,0.0999999999999999,0.00125,0.0549999999999999,1.8,0.000175,0,0,0,0,0,0
10994,10994.0,0.0999999999999999,0.00125,0.0549999999999999,1.8,0.0001999999999999,0,0,0,0,0,0
10995,10995.0,0.0999999999999999,0.00125,0.0549999999999999,2.0,0.0001,1,1,0.019171624992033353,1.055315352639915e-05,27375.0,5.0
10996,10996.0,0.0999999999999999,0.00125,0.0549999999999999,2.0,0.000125,0,0,0,0,0,0
10997,10997.0,0.0999999999999999,0.00125,0.0549999999999999,2.0,0.00015,0,0,0,0,0,0
10998,10998.0,0.0999999999999999,0.00125,0.0549999999999999,2.0,0.000175,0,0,0,0,0,0
10999,10999.0,0.0999999999999999,0.00125,0.0549999999999999,2.0,0.0001999999999999,0,0,0,0,0,0
11000,11000.0,0.0999999999999999,0.00125,0.0599999999999999,0.2,0.0001,0,0,0,0,0,0
11001,11001.0,0.0999999999999999,0.00125,0.0599999999999999,0.2,0.000125,0,0,0,0,0,0
11002,11002.0,0.0999999999999999,0.00125,0.0599999999999999,0.2,0.00015,0,0,0,0,0,0
11003,11003.0,0.0999999999999999,0.00125,0.0599999999999999,0.2,0.000175,0,0,0,0,0,0
11004,11004.0,0.0999999999999999,0.00125,0.0599999999999999,0.2,0.0001999999999999,0,0,0,0,0,0
11005,11005.0,0.0999999999999999,0.00125,0.0599999999999999,0.4,0.0001,0,0,0,0,0,0
11006,11006.0,0.0999999999999999,0.00125,0.0599999999999999,0.4,0.000125,0,0,0,0,0,0
11007,11007.0,0.0999999999999999,0.00125,0.0599999999999999,0.4,0.00015,0,0,0,0,0,0
11008,11008.0,0.0999999999999999,0.00125,0.0599999999999999,0.4,0.000175,0,0,0,0,0,0
11009,11009.0,0.0999999999999999,0.00125,0.0599999999999999,0.4,0.0001999999999999,0,0,0,0,0,0
11010,11010.0,0.0999999999999999,0.00125,0.0599999999999999,0.6000000000000001,0.0001,0,0,0,0,0,0
11011,11011.0,0.0999999999999999,0.00125,0.0599999999999999,0.6000000000000001,0.000125,0,0,0,0,0,0
11012,11012.0,0.0999999999999999,0.00125,0.0599999999999999,0.6000000000000001,0.00015,0,0,0,0,0,0
11013,11013.0,0.0999999999999999,0.00125,0.0599999999999999,0.6000000000000001,0.000175,0,0,0,0,0,0
11014,11014.0,0.0999999999999999,0.00125,0.0599999999999999,0.6000000000000001,0.0001999999999999,0,0,0,0,0,0
11015,11015.0,0.0999999999999999,0.00125,0.0599999999999999,0.8,0.0001,0,0,0,0,0,0
11016,11016.0,0.0999999999999999,0.00125,0.0599999999999999,0.8,0.000125,0,0,0,0,0,0
11017,11017.0,0.0999999999999999,0.00125,0.0599999999999999,0.8,0.00015,0,0,0,0,0,0
11018,11018.0,0.0999999999999999,0.00125,0.0599999999999999,0.8,0.000175,0,0,0,0,0,0
11019,11019.0,0.0999999999999999,0.00125,0.0599999999999999,0.8,0.0001999999999999,0,0,0,0,0,0
11020,11020.0,0.0999999999999999,0.00125,0.0599999999999999,1.0,0.0001,0,0,0,0,0,0
11021,11021.0,0.0999999999999999,0.00125,0.0599999999999999,1.0,0.000125,0,0,0,0,0,0
11022,11022.0,0.0999999999999999,0.00125,0.0599999999999999,1.0,0.00015,0,0,0,0,0,0
11023,11023.0,0.0999999999999999,0.00125,0.0599999999999999,1.0,0.000175,0,0,0,0,0,0
11024,11024.0,0.0999999999999999,0.00125,0.0599999999999999,1.0,0.0001999999999999,0,0,0,0,0,0
11025,11025.0,0.0999999999999999,0.00125,0.0599999999999999,1.2,0.0001,0,0,0,0,0,0
11026,11026.0,0.0999999999999999,0.00125,0.0599999999999999,1.2,0.000125,0,0,0,0,0,0
11027,11027.0,0.0999999999999999,0.00125,0.0599999999999999,1.2,0.00015,0,0,0,0,0,0
11028,11028.0,0.0999999999999999,0.00125,0.0599999999999999,1.2,0.000175,0,0,0,0,0,0
11029,11029.0,0.0999999999999999,0.00125,0.0599999999999999,1.2,0.0001999999999999,0,0,0,0,0,0
11030,11030.0,0.0999999999999999,0.00125,0.0599999999999999,1.4,0.0001,0,0,0,0,0,0
11031,11031.0,0.0999999999999999,0.00125,0.0599999999999999,1.4,0.000125,0,0,0,0,0,0
11032,11032.0,0.0999999999999999,0.00125,0.0599999999999999,1.4,0.00015,0,0,0,0,0,0
11033,11033.0,0.0999999999999999,0.00125,0.0599999999999999,1.4,0.000175,0,0,0,0,0,0
11034,11034.0,0.0999999999999999,0.00125,0.0599999999999999,1.4,0.0001999999999999,0,0,0,0,0,0
11035,11035.0,0.0999999999999999,0.00125,0.0599999999999999,1.6,0.0001,0,0,0,0,0,0
11036,11036.0,0.0999999999999999,0.00125,0.0599999999999999,1.6,0.000125,0,0,0,0,0,0
11037,11037.0,0.0999999999999999,0.00125,0.0599999999999999,1.6,0.00015,0,0,0,0,0,0
11038,11038.0,0.0999999999999999,0.00125,0.0599999999999999,1.6,0.000175,0,0,0,0,0,0
11039,11039.0,0.0999999999999999,0.00125,0.0599999999999999,1.6,0.0001999999999999,0,0,0,0,0,0
11040,11040.0,0.0999999999999999,0.00125,0.0599999999999999,1.8,0.0001,0,0,0,0,0,0
11041,11041.0,0.0999999999999999,0.00125,0.0599999999999999,1.8,0.000125,0,0,0,0,0,0
11042,11042.0,0.0999999999999999,0.00125,0.0599999999999999,1.8,0.00015,0,0,0,0,0,0
11043,11043.0,0.0999999999999999,0.00125,0.0599999999999999,1.8,0.000175,0,0,0,0,0,0
11044,11044.0,0.0999999999999999,0.00125,0.0599999999999999,1.8,0.0001999999999999,0,0,0,0,0,0
11045,11045.0,0.0999999999999999,0.00125,0.0599999999999999,2.0,0.0001,0,0,0,0,0,0
11046,11046.0,0.0999999999999999,0.00125,0.0599999999999999,2.0,0.000125,0,0,0,0,0,0
11047,11047.0,0.0999999999999999,0.00125,0.0599999999999999,2.0,0.00015,0,0,0,0,0,0
11048,11048.0,0.0999999999999999,0.00125,0.0599999999999999,2.0,0.000175,0,0,0,0,0,0
11049,11049.0,0.0999999999999999,0.00125,0.0599999999999999,2.0,0.0001999999999999,0,0,0,0,0,0
11050,11050.0,0.0999999999999999,0.00125,0.0649999999999999,0.2,0.0001,0,0,0,0,0,0
11051,11051.0,0.0999999999999999,0.00125,0.0649999999999999,0.2,0.000125,0,0,0,0,0,0
11052,11052.0,0.0999999999999999,0.00125,0.0649999999999999,0.2,0.00015,0,0,0,0,0,0
11053,11053.0,0.0999999999999999,0.00125,0.0649999999999999,0.2,0.000175,0,0,0,0,0,0
11054,11054.0,0.0999999999999999,0.00125,0.0649999999999999,0.2,0.0001999999999999,0,0,0,0,0,0
11055,11055.0,0.0999999999999999,0.00125,0.0649999999999999,0.4,0.0001,0,0,0,0,0,0
11056,11056.0,0.0999999999999999,0.00125,0.0649999999999999,0.4,0.000125,0,0,0,0,0,0
